"Timestamp","File","LineNumber","Victim","Killer","Weapon","RawLine"
"2025-10-19T05:02:33.120Z","C:\Program Files\Roberts Space Industries\StarCitizen\LIVE\logbackups\Game Build(10452200) 18 Oct 25 (21 24 42).log","2604","Lt_Crosby","Lt_Crosby","Lt_Crosby","<2025-10-19T05:02:33.120Z> [Notice] <Actor Death> CActor::Kill: 'Lt_Crosby' [5566542605615] in zone 'layout_int_power_001' killed by 'Lt_Crosby' [5566542605615] using 'Lt_Crosby' [Class Player] with damage type 'Suicide' from direction x: 0.000000, y: 0.000000, z: 0.000000 [Team_ActorTech][Actor]"
"2025-10-19T16:42:42.096Z","C:\Program Files\Roberts Space Industries\StarCitizen\LIVE\logbackups\Game Build(10452200) 19 Oct 25 (09 15 12).log","2446","Lt_Crosby","Lt_Crosby","Lt_Crosby","<2025-10-19T16:42:42.096Z> [Notice] <Actor Death> CActor::Kill: 'Lt_Crosby' [5566542605615] in zone 'OOC_Stanton_4_Microtech' killed by 'Lt_Crosby' [5566542605615] using 'Lt_Crosby' [Class Player] with damage type 'Suicide' from direction x: 0.000000, y: 0.000000, z: 0.000000 [Team_ActorTech][Actor]"
"2025-10-20T03:03:30.357Z","C:\Program Files\Roberts Space Industries\StarCitizen\LIVE\logbackups\Game Build(10480022) 19 Oct 25 (15 11 25).log","25305","Lt_Crosby","SofaKing-1337","MRCK_S09_AEGS_Eclipse_6836585582394","<2025-10-20T03:03:30.357Z> [Notice] <Actor Death> CActor::Kill: 'Lt_Crosby' [5566542605615] in zone 'RSI_Polaris_6843512679795' killed by 'SofaKing-1337' [215423953853] using 'MRCK_S09_AEGS_Eclipse_6836585582394' [Class unknown] with damage type 'VehicleDestruction' from direction x: 0.000000, y: 0.000000, z: 0.000000 [Team_ActorTech][Actor]"
"2025-10-21T04:13:09.247Z","C:\Program Files\Roberts Space Industries\StarCitizen\LIVE\logbackups\Game Build(10480022) 20 Oct 25 (19 44 24).log","6007","Lt_Crosby","Hazard_Toggleable_Effects_Physical","Hazard_Toggleable_Effects_Physical","<2025-10-21T04:13:09.247Z> [Notice] <Actor Death> CActor::Kill: 'Lt_Crosby' [5566542605615] in zone 'layout_int_science_001' killed by 'Hazard_Toggleable_Effects_Physical' [6739042045072] using 'Hazard_Toggleable_Effects_Physical' [Class unknown] with damage type 'Hazard' from direction x: 0.000000, y: 0.000000, z: 0.000000 [Team_ActorTech][Actor]"
"2025-10-21T04:59:30.383Z","C:\Program Files\Roberts Space Industries\StarCitizen\LIVE\logbackups\Game Build(10480022) 20 Oct 25 (19 44 24).log","9107","Lt_Crosby","Hazard_Toggleable_Effects_Physical","Hazard_Toggleable_Effects_Physical","<2025-10-21T04:59:30.383Z> [Notice] <Actor Death> CActor::Kill: 'Lt_Crosby' [5566542605615] in zone 'layout_int_science_001' killed by 'Hazard_Toggleable_Effects_Physical' [6739042045072] using 'Hazard_Toggleable_Effects_Physical' [Class unknown] with damage type 'Hazard' from direction x: 0.000000, y: 0.000000, z: 0.000000 [Team_ActorTech][Actor]"
"2025-11-02T03:46:32.694Z","C:\Program Files\Roberts Space Industries\StarCitizen\LIVE\logbackups\Game Build(10487514) 01 Nov 25 (19 38 50).log","4344","Lt_Crosby","Lt_Crosby","Lt_Crosby","<2025-11-02T03:46:32.694Z> [Notice] <Actor Death> CActor::Kill: 'Lt_Crosby' [5566542605615] in zone 'Hangar_SmallTop_RestStop_7174938895211' killed by 'Lt_Crosby' [5566542605615] using 'Lt_Crosby' [Class Player] with damage type 'Suicide' from direction x: 0.000000, y: 0.000000, z: 0.000000 [Team_ActorTech][Actor]"
"2025-11-02T05:58:14.172Z","C:\Program Files\Roberts Space Industries\StarCitizen\LIVE\logbackups\Game Build(10487514) 01 Nov 25 (19 38 50).log","12502","Lt_Crosby","Lt_Crosby","Lt_Crosby","<2025-11-02T05:58:14.172Z> [Notice] <Actor Death> CActor::Kill: 'Lt_Crosby' [5566542605615] in zone 'asd_labresearch_int_01a' killed by 'Lt_Crosby' [5566542605615] using 'Lt_Crosby' [Class Player] with damage type 'Suicide' from direction x: 0.000000, y: 0.000000, z: 0.000000 [Team_ActorTech][Actor]"
"2025-11-02T06:28:26.058Z","C:\Program Files\Roberts Space Industries\StarCitizen\LIVE\logbackups\Game Build(10487514) 01 Nov 25 (19 38 50).log","14672","Lt_Crosby","Lt_Crosby","Lt_Crosby","<2025-11-02T06:28:26.058Z> [Notice] <Actor Death> CActor::Kill: 'Lt_Crosby' [5566542605615] in zone 'pyro1' killed by 'Lt_Crosby' [5566542605615] using 'Lt_Crosby' [Class Player] with damage type 'Suicide' from direction x: 0.000000, y: 0.000000, z: 0.000000 [Team_ActorTech][Actor]"
"2025-11-02T22:20:53.148Z","C:\Program Files\Roberts Space Industries\StarCitizen\LIVE\logbackups\Game Build(10487514) 02 Nov 25 (08 25 01).log","80326","Lt_Crosby","Lt_Crosby","Lt_Crosby","<2025-11-02T22:20:53.148Z> [Notice] <Actor Death> CActor::Kill: 'Lt_Crosby' [5566542605615] in zone 'ab_mine_stanton4_med_011' killed by 'Lt_Crosby' [5566542605615] using 'Lt_Crosby' [Class Player] with damage type 'Suicide' from direction x: 0.000000, y: 0.000000, z: 0.000000 [Team_ActorTech][Actor]"
"2025-11-02T22:57:39.736Z","C:\Program Files\Roberts Space Industries\StarCitizen\LIVE\logbackups\Game Build(10487514) 02 Nov 25 (08 25 01).log","129225","Lt_Crosby","Lt_Crosby","Lt_Crosby","<2025-11-02T22:57:39.736Z> [Notice] <Actor Death> CActor::Kill: 'Lt_Crosby' [5566542605615] in zone 'ab_mine_stanton4_med_007' killed by 'Lt_Crosby' [5566542605615] using 'Lt_Crosby' [Class Player] with damage type 'Suicide' from direction x: 0.000000, y: 0.000000, z: 0.000000 [Team_ActorTech][Actor]"
"2025-11-02T23:05:33.058Z","C:\Program Files\Roberts Space Industries\StarCitizen\LIVE\logbackups\Game Build(10487514) 02 Nov 25 (08 25 01).log","130212","Lt_Crosby","Lt_Crosby","Lt_Crosby","<2025-11-02T23:05:33.058Z> [Notice] <Actor Death> CActor::Kill: 'Lt_Crosby' [5566542605615] in zone 'ab_mine_stanton4_med_007' killed by 'Lt_Crosby' [5566542605615] using 'Lt_Crosby' [Class Player] with damage type 'Suicide' from direction x: 0.000000, y: 0.000000, z: 0.000000 [Team_ActorTech][Actor]"
"2025-11-03T00:09:40.221Z","C:\Program Files\Roberts Space Industries\StarCitizen\LIVE\logbackups\Game Build(10487514) 02 Nov 25 (08 25 01).log","181454","Lt_Crosby","Lt_Crosby","Lt_Crosby","<2025-11-03T00:09:40.221Z> [Notice] <Actor Death> CActor::Kill: 'Lt_Crosby' [5566542605615] in zone 'ab_mine_stanton4_med_008' killed by 'Lt_Crosby' [5566542605615] using 'Lt_Crosby' [Class Player] with damage type 'Suicide' from direction x: 0.000000, y: 0.000000, z: 0.000000 [Team_ActorTech][Actor]"
"2025-11-03T05:04:02.537Z","C:\Program Files\Roberts Space Industries\StarCitizen\LIVE\logbackups\Game Build(10487514) 02 Nov 25 (20 26 59).log","3394","Lt_Crosby","Dendrobium","volt_rifle_energy_01_tint01_7189143365433","<2025-11-03T05:04:02.537Z> [Notice] <Actor Death> CActor::Kill: 'Lt_Crosby' [5566542605615] in zone 'rs_opendungeon_rund_002' killed by 'Dendrobium' [202035062221] using 'volt_rifle_energy_01_tint01_7189143365433' [Class volt_rifle_energy_01_tint01] with damage type 'ElectricArc' from direction x: 0.892907, y: 0.160151, z: -0.420796 [Team_ActorTech][Actor]"
"2025-11-03T05:13:21.788Z","C:\Program Files\Roberts Space Industries\StarCitizen\LIVE\logbackups\Game Build(10487514) 02 Nov 25 (20 26 59).log","4048","Lt_Crosby","Lt_Crosby","Lt_Crosby","<2025-11-03T05:13:21.788Z> [Notice] <Actor Death> CActor::Kill: 'Lt_Crosby' [5566542605615] in zone 'rs_opendungeon_rund_002' killed by 'Lt_Crosby' [5566542605615] using 'Lt_Crosby' [Class Player] with damage type 'Suicide' from direction x: 0.000000, y: 0.000000, z: 0.000000 [Team_ActorTech][Actor]"
"2025-11-03T06:38:55.068Z","C:\Program Files\Roberts Space Industries\StarCitizen\LIVE\logbackups\Game Build(10487514) 02 Nov 25 (20 26 59).log","7181","Lt_Crosby","thejackal2000","unknown","<2025-11-03T06:38:55.068Z> [Notice] <Actor Death> CActor::Kill: 'Lt_Crosby' [5566542605615] in zone 'CRUS_Intrepid_Collector_Indust_7189143408552' killed by 'thejackal2000' [5288136175262] using 'unknown' [Class unknown] with damage type 'Crash' from direction x: 0.000000, y: 0.000000, z: 0.000000 [Team_ActorTech][Actor]"
"2025-11-03T16:38:56.202Z","C:\Program Files\Roberts Space Industries\StarCitizen\LIVE\logbackups\Game Build(10487514) 03 Nov 25 (08 33 54).log","1222","Lt_Crosby","Lt_Crosby","Lt_Crosby","<2025-11-03T16:38:56.202Z> [Notice] <Actor Death> CActor::Kill: 'Lt_Crosby' [5566542605615] in zone 'rs_int_p3leo' killed by 'Lt_Crosby' [5566542605615] using 'Lt_Crosby' [Class Player] with damage type 'Suicide' from direction x: 0.000000, y: 0.000000, z: 0.000000 [Team_ActorTech][Actor]"
"2025-10-24T06:08:56.433Z","C:\Program Files\Roberts Space Industries\StarCitizen\LIVE\logbackups\Game Build(10487514) 23 Oct 25 (22 35 06).log","2962","Lt_Crosby","Boytaz325b","behr_lmg_ballistic_01_6916004700302","<2025-10-24T06:08:56.433Z> [Notice] <Actor Death> CActor::Kill: 'Lt_Crosby' [5566542605615] in zone 'rs_opendungeon_rund_002' killed by 'Boytaz325b' [200146292218] using 'behr_lmg_ballistic_01_6916004700302' [Class behr_lmg_ballistic_01] with damage type 'Bullet' from direction x: 0.163561, y: 0.986228, z: -0.024535 [Team_ActorTech][Actor]"
"2025-10-24T06:19:18.433Z","C:\Program Files\Roberts Space Industries\StarCitizen\LIVE\logbackups\Game Build(10487514) 23 Oct 25 (23 15 59).log","1067","Lt_Crosby","DashingDeceiver","none_rifle_multi_01_6934497704925","<2025-10-24T06:19:18.433Z> [Notice] <Actor Death> CActor::Kill: 'Lt_Crosby' [5566542605615] in zone 'rs_opendungeon_rund_002' killed by 'DashingDeceiver' [372390466134] using 'none_rifle_multi_01_6934497704925' [Class none_rifle_multi_01] with damage type 'Bullet' from direction x: -0.495902, y: -0.655342, z: -0.569743 [Team_ActorTech][Actor]"
"2025-10-25T02:34:32.890Z","C:\Program Files\Roberts Space Industries\StarCitizen\LIVE\logbackups\Game Build(10487514) 24 Oct 25 (17 30 41).log","10641","Lt_Crosby","Eydon","MRCK_S10_RSI_Polaris_Torpedo_rt_6968070620379","<2025-10-25T02:34:32.890Z> [Notice] <Actor Death> CActor::Kill: 'Lt_Crosby' [5566542605615] in zone 'OOC_Stanton_2b_Daymar' killed by 'Eydon' [292458393297] using 'MRCK_S10_RSI_Polaris_Torpedo_rt_6968070620379' [Class MRCK_S10_RSI_Polaris_Torpedo_rt] with damage type 'Explosion' from direction x: -12.228452, y: 18.909214, z: 1.151175 [Team_ActorTech][Actor]"
"2025-10-25T04:04:51.185Z","C:\Program Files\Roberts Space Industries\StarCitizen\LIVE\logbackups\Game Build(10487514) 24 Oct 25 (17 30 41).log","37946","Lt_Crosby","PU_Pilots-Human-Criminal-Pilot_Light_6968123277793","unknown","<2025-10-25T04:04:51.185Z> [Notice] <Actor Death> CActor::Kill: 'Lt_Crosby' [5566542605615] in zone 'ANVL_Hornet_F7A_Mk1_6968068681450' killed by 'PU_Pilots-Human-Criminal-Pilot_Light_6968123277793' [6968123277793] using 'unknown' [Class unknown] with damage type 'Crash' from direction x: 0.000000, y: 0.000000, z: 0.000000 [Team_ActorTech][Actor]"
"2025-10-25T05:16:42.859Z","C:\Program Files\Roberts Space Industries\StarCitizen\LIVE\logbackups\Game Build(10487514) 24 Oct 25 (17 30 41).log","42074","Lt_Crosby","Br-Nightmare","behr_rifle_ballistic_01_black02_6929313959207","<2025-10-25T05:16:42.859Z> [Notice] <Actor Death> CActor::Kill: 'Lt_Crosby' [5566542605615] in zone 'RSI_Polaris_6968068676057' killed by 'Br-Nightmare' [202035291933] using 'behr_rifle_ballistic_01_black02_6929313959207' [Class behr_rifle_ballistic_01_black02] with damage type 'Bullet' from direction x: -0.924002, y: 0.368977, z: -0.100380 [Team_ActorTech][Actor]"
"2025-10-25T05:30:53.623Z","C:\Program Files\Roberts Space Industries\StarCitizen\LIVE\logbackups\Game Build(10487514) 24 Oct 25 (17 30 41).log","43539","Lt_Crosby","mindleak","RSI_Bespoke_BallisticCannon_A_6968071643393","<2025-10-25T05:30:53.623Z> [Notice] <Actor Death> CActor::Kill: 'Lt_Crosby' [5566542605615] in zone 'ANVL_Hurricane_6968068926723' killed by 'mindleak' [3435555950672] using 'RSI_Bespoke_BallisticCannon_A_6968071643393' [Class unknown] with damage type 'VehicleDestruction' from direction x: 0.000000, y: 0.000000, z: 0.000000 [Team_ActorTech][Actor]"
"2025-10-26T21:25:18.226Z","C:\Program Files\Roberts Space Industries\StarCitizen\LIVE\logbackups\Game Build(10487514) 26 Oct 25 (14 04 38).log","3612","Lt_Crosby","unknown","unknown","<2025-10-26T21:25:18.226Z> [Notice] <Actor Death> CActor::Kill: 'Lt_Crosby' [5566542605615] in zone 'ANVL_Arrow_6995005918205' killed by 'unknown' [0] using 'unknown' [Class unknown] with damage type 'Crash' from direction x: 0.000000, y: 0.000000, z: 0.000000 [Team_ActorTech][Actor]"
"2025-10-26T21:43:18.247Z","C:\Program Files\Roberts Space Industries\StarCitizen\LIVE\logbackups\Game Build(10487514) 26 Oct 25 (14 04 38).log","4390","Lt_Crosby","Lt_Crosby","unknown","<2025-10-26T21:43:18.247Z> [Notice] <Actor Death> CActor::Kill: 'Lt_Crosby' [5566542605615] in zone 'AEGS_Reclaimer_6791229755582' killed by 'Lt_Crosby' [5566542605615] using 'unknown' [Class unknown] with damage type 'Crash' from direction x: 0.000000, y: 0.000000, z: 0.000000 [Team_ActorTech][Actor]"
"2025-10-26T23:10:25.090Z","C:\Program Files\Roberts Space Industries\StarCitizen\LIVE\logbackups\Game Build(10487514) 26 Oct 25 (16 08 17).log","974","Lt_Crosby","P-Nyborg","none_lmg_ballistic_01_7030052431008","<2025-10-26T23:10:25.090Z> [Notice] <Actor Death> CActor::Kill: 'Lt_Crosby' [5566542605615] in zone 'planet' killed by 'P-Nyborg' [202113665935] using 'none_lmg_ballistic_01_7030052431008' [Class none_lmg_ballistic_01] with damage type 'Bullet' from direction x: -0.512371, y: 0.758837, z: -0.402048 [Team_ActorTech][Actor]"
"2025-10-26T23:10:55.052Z","C:\Program Files\Roberts Space Industries\StarCitizen\LIVE\logbackups\Game Build(10487514) 26 Oct 25 (16 08 17).log","997","Lt_Crosby","JoyBoy105","ksar_smg_energy_01_gold01_7030052430958","<2025-10-26T23:10:55.052Z> [Notice] <Actor Death> CActor::Kill: 'Lt_Crosby' [5566542605615] in zone 'planet' killed by 'JoyBoy105' [5496780361042] using 'ksar_smg_energy_01_gold01_7030052430958' [Class ksar_smg_energy_01_gold01] with damage type 'Bullet' from direction x: -0.030217, y: -0.540054, z: 0.841088 [Team_ActorTech][Actor]"
"2025-10-26T23:12:03.656Z","C:\Program Files\Roberts Space Industries\StarCitizen\LIVE\logbackups\Game Build(10487514) 26 Oct 25 (16 08 17).log","1033","Lt_Crosby","unknown","Lt_Crosby","<2025-10-26T23:12:03.656Z> [Notice] <Actor Death> CActor::Kill: 'Lt_Crosby' [5566542605615] in zone 'planet' killed by 'unknown' [0] using 'Lt_Crosby' [Class unknown] with damage type 'BoundaryViolation' from direction x: 0.000000, y: 0.000000, z: 0.000000 [Team_ActorTech][Actor]"
"2025-10-26T23:13:23.826Z","C:\Program Files\Roberts Space Industries\StarCitizen\LIVE\logbackups\Game Build(10487514) 26 Oct 25 (16 08 17).log","1097","Lt_Crosby","XBigzyX","none_rifle_multi_01_7030052430458","<2025-10-26T23:13:23.826Z> [Notice] <Actor Death> CActor::Kill: 'Lt_Crosby' [5566542605615] in zone 'planet' killed by 'XBigzyX' [3700776261905] using 'none_rifle_multi_01_7030052430458' [Class none_rifle_multi_01] with damage type 'Bullet' from direction x: 0.334185, y: -0.043352, z: -0.941510 [Team_ActorTech][Actor]"
"2025-10-26T23:14:09.734Z","C:\Program Files\Roberts Space Industries\StarCitizen\LIVE\logbackups\Game Build(10487514) 26 Oct 25 (16 08 17).log","1139","Lt_Crosby","CalamityBlack","none_lmg_ballistic_01_7030052431460","<2025-10-26T23:14:09.734Z> [Notice] <Actor Death> CActor::Kill: 'Lt_Crosby' [5566542605615] in zone 'planet' killed by 'CalamityBlack' [201990657755] using 'none_lmg_ballistic_01_7030052431460' [Class none_lmg_ballistic_01] with damage type 'Bullet' from direction x: -0.245070, y: 0.668242, z: -0.702419 [Team_ActorTech][Actor]"
"2025-10-26T23:14:48.566Z","C:\Program Files\Roberts Space Industries\StarCitizen\LIVE\logbackups\Game Build(10487514) 26 Oct 25 (16 08 17).log","1161","Lt_Crosby","TurtleGoat1","none_rifle_multi_01_7030052431300","<2025-10-26T23:14:48.566Z> [Notice] <Actor Death> CActor::Kill: 'Lt_Crosby' [5566542605615] in zone 'planet' killed by 'TurtleGoat1' [204269890234] using 'none_rifle_multi_01_7030052431300' [Class none_rifle_multi_01] with damage type 'Bullet' from direction x: 0.450010, y: -0.761611, z: 0.466304 [Team_ActorTech][Actor]"
"2025-10-26T23:15:26.161Z","C:\Program Files\Roberts Space Industries\StarCitizen\LIVE\logbackups\Game Build(10487514) 26 Oct 25 (16 08 17).log","1180","Lt_Crosby","EternalPanic","behr_rifle_ballistic_01_7030052431646","<2025-10-26T23:15:26.161Z> [Notice] <Actor Death> CActor::Kill: 'Lt_Crosby' [5566542605615] in zone 'planet' killed by 'EternalPanic' [5798842961587] using 'behr_rifle_ballistic_01_7030052431646' [Class behr_rifle_ballistic_01] with damage type 'Bullet' from direction x: -0.517621, y: 0.676163, z: -0.524283 [Team_ActorTech][Actor]"
"2025-10-26T23:16:13.337Z","C:\Program Files\Roberts Space Industries\StarCitizen\LIVE\logbackups\Game Build(10487514) 26 Oct 25 (16 08 17).log","1205","Lt_Crosby","GamerWolf8","volt_rifle_energy_01_7030052430769","<2025-10-26T23:16:13.337Z> [Notice] <Actor Death> CActor::Kill: 'Lt_Crosby' [5566542605615] in zone 'planet' killed by 'GamerWolf8' [1239013328194] using 'volt_rifle_energy_01_7030052430769' [Class volt_rifle_energy_01] with damage type 'Bullet' from direction x: -0.282172, y: 0.541589, z: -0.791872 [Team_ActorTech][Actor]"
"2025-10-26T23:23:03.695Z","C:\Program Files\Roberts Space Industries\StarCitizen\LIVE\logbackups\Game Build(10487514) 26 Oct 25 (16 08 17).log","2234","Lt_Crosby","JwMos","behr_rifle_ballistic_01_7030280431168","<2025-10-26T23:23:03.695Z> [Notice] <Actor Death> CActor::Kill: 'Lt_Crosby' [5566542605615] in zone 'planet' killed by 'JwMos' [206065898187] using 'behr_rifle_ballistic_01_7030280431168' [Class behr_rifle_ballistic_01] with damage type 'Bullet' from direction x: -0.407397, y: 0.667332, z: -0.623455 [Team_ActorTech][Actor]"
"2025-10-26T23:23:58.558Z","C:\Program Files\Roberts Space Industries\StarCitizen\LIVE\logbackups\Game Build(10487514) 26 Oct 25 (16 08 17).log","2260","Lt_Crosby","GamerWolf8","ksar_smg_energy_01_green01_7030280431241","<2025-10-26T23:23:58.558Z> [Notice] <Actor Death> CActor::Kill: 'Lt_Crosby' [5566542605615] in zone 'planet' killed by 'GamerWolf8' [1239013328194] using 'ksar_smg_energy_01_green01_7030280431241' [Class ksar_smg_energy_01_green01] with damage type 'Bullet' from direction x: 0.592604, y: -0.644626, z: -0.482989 [Team_ActorTech][Actor]"
"2025-10-26T23:25:00.423Z","C:\Program Files\Roberts Space Industries\StarCitizen\LIVE\logbackups\Game Build(10487514) 26 Oct 25 (16 08 17).log","2298","Lt_Crosby","RogueWan","klwe_pistol_energy_01_7030280431278","<2025-10-26T23:25:00.423Z> [Notice] <Actor Death> CActor::Kill: 'Lt_Crosby' [5566542605615] in zone 'planet' killed by 'RogueWan' [202139688616] using 'klwe_pistol_energy_01_7030280431278' [Class klwe_pistol_energy_01] with damage type 'Bullet' from direction x: -0.197792, y: -0.155788, z: 0.967785 [Team_ActorTech][Actor]"
"2025-10-26T23:26:13.658Z","C:\Program Files\Roberts Space Industries\StarCitizen\LIVE\logbackups\Game Build(10487514) 26 Oct 25 (16 08 17).log","2391","Lt_Crosby","TurtleGoat1","volt_smg_energy_01_blue01_7030280431319","<2025-10-26T23:26:13.658Z> [Notice] <Actor Death> CActor::Kill: 'Lt_Crosby' [5566542605615] in zone 'planet' killed by 'TurtleGoat1' [204269890234] using 'volt_smg_energy_01_blue01_7030280431319' [Class volt_smg_energy_01_blue01] with damage type 'ElectricArc' from direction x: 0.523373, y: -0.396842, z: -0.754053 [Team_ActorTech][Actor]"
"2025-10-26T23:26:49.857Z","C:\Program Files\Roberts Space Industries\StarCitizen\LIVE\logbackups\Game Build(10487514) 26 Oct 25 (16 08 17).log","2421","Lt_Crosby","TurtleGoat1","none_rifle_multi_01_7030280430679","<2025-10-26T23:26:49.857Z> [Notice] <Actor Death> CActor::Kill: 'Lt_Crosby' [5566542605615] in zone 'planet' killed by 'TurtleGoat1' [204269890234] using 'none_rifle_multi_01_7030280430679' [Class none_rifle_multi_01] with damage type 'Bullet' from direction x: -0.264280, y: 0.421239, z: -0.867591 [Team_ActorTech][Actor]"
"2025-10-26T23:31:00.018Z","C:\Program Files\Roberts Space Industries\StarCitizen\LIVE\logbackups\Game Build(10487514) 26 Oct 25 (16 08 17).log","3153","Lt_Crosby","Vodalus23","behr_rifle_ballistic_02_civilian_7030482430773","<2025-10-26T23:31:00.018Z> [Notice] <Actor Death> CActor::Kill: 'Lt_Crosby' [5566542605615] in zone 'planet' killed by 'Vodalus23' [201924355484] using 'behr_rifle_ballistic_02_civilian_7030482430773' [Class behr_rifle_ballistic_02_civilian] with damage type 'Bullet' from direction x: 0.624294, y: -0.761355, z: -0.174916 [Team_ActorTech][Actor]"
"2025-10-26T23:31:56.755Z","C:\Program Files\Roberts Space Industries\StarCitizen\LIVE\logbackups\Game Build(10487514) 26 Oct 25 (16 08 17).log","3194","Lt_Crosby","GamerWolf8","volt_rifle_energy_01_7030482430519","<2025-10-26T23:31:56.755Z> [Notice] <Actor Death> CActor::Kill: 'Lt_Crosby' [5566542605615] in zone 'planet' killed by 'GamerWolf8' [1239013328194] using 'volt_rifle_energy_01_7030482430519' [Class volt_rifle_energy_01] with damage type 'ElectricArc' from direction x: -0.322820, y: 0.093400, z: 0.941841 [Team_ActorTech][Actor]"
"2025-10-26T23:32:12.089Z","C:\Program Files\Roberts Space Industries\StarCitizen\LIVE\logbackups\Game Build(10487514) 26 Oct 25 (16 08 17).log","3212","Lt_Crosby","Holyk0wz","behr_smg_ballistic_01_iae2201_7030482430987","<2025-10-26T23:32:12.089Z> [Notice] <Actor Death> CActor::Kill: 'Lt_Crosby' [5566542605615] in zone 'planet' killed by 'Holyk0wz' [6301077585991] using 'behr_smg_ballistic_01_iae2201_7030482430987' [Class behr_smg_ballistic_01_iae2201] with damage type 'Bullet' from direction x: 0.520380, y: -0.453564, z: -0.723522 [Team_ActorTech][Actor]"
"2025-10-26T23:32:48.388Z","C:\Program Files\Roberts Space Industries\StarCitizen\LIVE\logbackups\Game Build(10487514) 26 Oct 25 (16 08 17).log","3233","Lt_Crosby","6_Cyberpsycho_9","behr_rifle_ballistic_01_black02_7030482431056","<2025-10-26T23:32:48.388Z> [Notice] <Actor Death> CActor::Kill: 'Lt_Crosby' [5566542605615] in zone 'planet' killed by '6_Cyberpsycho_9' [372390456756] using 'behr_rifle_ballistic_01_black02_7030482431056' [Class behr_rifle_ballistic_01_black02] with damage type 'Bullet' from direction x: 0.528650, y: -0.838245, z: -0.133694 [Team_ActorTech][Actor]"
"2025-10-26T23:34:20.760Z","C:\Program Files\Roberts Space Industries\StarCitizen\LIVE\logbackups\Game Build(10487514) 26 Oct 25 (16 08 17).log","3277","Lt_Crosby","GamerWolf8","ksar_smg_energy_01_green01_7030482431102","<2025-10-26T23:34:20.760Z> [Notice] <Actor Death> CActor::Kill: 'Lt_Crosby' [5566542605615] in zone 'planet' killed by 'GamerWolf8' [1239013328194] using 'ksar_smg_energy_01_green01_7030482431102' [Class ksar_smg_energy_01_green01] with damage type 'Bullet' from direction x: -0.600898, y: 0.540694, z: 0.588704 [Team_ActorTech][Actor]"
"2025-10-26T23:35:21.786Z","C:\Program Files\Roberts Space Industries\StarCitizen\LIVE\logbackups\Game Build(10487514) 26 Oct 25 (16 08 17).log","3340","Lt_Crosby","RogueWan","unknown","<2025-10-26T23:35:21.786Z> [Notice] <Actor Death> CActor::Kill: 'Lt_Crosby' [5566542605615] in zone 'planet' killed by 'RogueWan' [202139688616] using 'unknown' [Class unknown] with damage type 'BleedOut' from direction x: 0.000000, y: 0.000000, z: 0.000000 [Team_ActorTech][Actor]"
"2025-10-26T23:35:45.627Z","C:\Program Files\Roberts Space Industries\StarCitizen\LIVE\logbackups\Game Build(10487514) 26 Oct 25 (16 08 17).log","3367","Lt_Crosby","Onbusy","unknown","<2025-10-26T23:35:45.627Z> [Notice] <Actor Death> CActor::Kill: 'Lt_Crosby' [5566542605615] in zone 'planet' killed by 'Onbusy' [292458392555] using 'unknown' [Class unknown] with damage type 'BleedOut' from direction x: 0.000000, y: 0.000000, z: 0.000000 [Team_ActorTech][Actor]"
"2025-10-26T23:36:11.821Z","C:\Program Files\Roberts Space Industries\StarCitizen\LIVE\logbackups\Game Build(10487514) 26 Oct 25 (16 08 17).log","3390","Lt_Crosby","RonnieU","ksar_rifle_energy_01_red_green01_7030482430859","<2025-10-26T23:36:11.821Z> [Notice] <Actor Death> CActor::Kill: 'Lt_Crosby' [5566542605615] in zone 'planet' killed by 'RonnieU' [224761967543] using 'ksar_rifle_energy_01_red_green01_7030482430859' [Class ksar_rifle_energy_01_red_green01] with damage type 'Bullet' from direction x: 0.627553, y: -0.682519, z: -0.374626 [Team_ActorTech][Actor]"
"2025-10-26T23:36:34.988Z","C:\Program Files\Roberts Space Industries\StarCitizen\LIVE\logbackups\Game Build(10487514) 26 Oct 25 (16 08 17).log","3410","Lt_Crosby","JwMos","behr_rifle_ballistic_01_7030482431466","<2025-10-26T23:36:34.988Z> [Notice] <Actor Death> CActor::Kill: 'Lt_Crosby' [5566542605615] in zone 'planet' killed by 'JwMos' [206065898187] using 'behr_rifle_ballistic_01_7030482431466' [Class behr_rifle_ballistic_01] with damage type 'Bullet' from direction x: 0.592341, y: -0.511179, z: -0.622759 [Team_ActorTech][Actor]"
"2025-10-26T23:37:35.886Z","C:\Program Files\Roberts Space Industries\StarCitizen\LIVE\logbackups\Game Build(10487514) 26 Oct 25 (16 08 17).log","3472","Lt_Crosby","Star_Corpsman","behr_rifle_ballistic_01_7030482431629","<2025-10-26T23:37:35.886Z> [Notice] <Actor Death> CActor::Kill: 'Lt_Crosby' [5566542605615] in zone 'planet' killed by 'Star_Corpsman' [202035012115] using 'behr_rifle_ballistic_01_7030482431629' [Class behr_rifle_ballistic_01] with damage type 'Bullet' from direction x: -0.438127, y: 0.507378, z: -0.742032 [Team_ActorTech][Actor]"
